Date,Location,NewCases,NewDeaths,NewRecovered,NewActiveCases,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,Country,Continent,Island,TimeZone,SpecialStatus,TotalRegencies,TotalCities,TotalDistricts,TotalUrbanVillages,TotalRuralVillages,Area(km2),Population,PopulationDensity,Longitude,Latitude,NewCasesperMillion,TotalCasesperMillion,NewDeathsperMillion,TotalDeathsperMillion,TotalDeathsper100rb,CaseFatalityRate,CaseRecoveredRate,GrowthFactorofNewCases,GrowthFactorofNewDeaths
3/26/2021,DKI Jakarta,1381,11,897,473,376862,6260,363893,6709,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,127.33,34746.17,1.01,577.16,57.72,1.66%,96.56%,0.8,0.92
3/25/2021,DKI Jakarta,1727,12,490,1225,375481,6249,362996,6236,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,159.23,34618.84,1.11,576.15,57.61,1.66%,96.67%,1.94,1.09
3/24/2021,DKI Jakarta,890,11,1986,-1107,373754,6237,362506,5011,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,82.06,34459.62,1.01,575.04,57.5,1.67%,96.99%,1.09,1
3/23/2021,DKI Jakarta,816,11,1691,-886,372864,6226,360520,6118,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,75.23,34377.56,1.01,574.03,57.4,1.67%,96.69%,0.55,1.38
3/22/2021,DKI Jakarta,1474,8,1715,-249,372048,6215,358829,7004,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,135.9,34302.33,0.74,573.01,57.3,1.67%,96.45%,0.9,0.35
3/21/2021,DKI Jakarta,1638,23,1884,-269,370574,6207,357114,7253,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,151.02,34166.43,2.12,572.28,57.23,1.67%,96.37%,0.85,1.05
3/20/2021,DKI Jakarta,1935,22,1184,729,368936,6184,355230,7522,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,178.4,34015.4,2.03,570.16,57.02,1.68%,96.28%,1.22,0.92
3/19/2021,DKI Jakarta,1588,24,1174,390,367001,6162,354046,6793,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,146.41,33837,2.21,568.13,56.81,1.68%,96.47%,0.92,1.2
3/18/2021,DKI Jakarta,1719,20,1168,531,365413,6138,352872,6403,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,158.49,33690.59,1.84,565.92,56.59,1.68%,96.57%,1.29,6.67
3/17/2021,DKI Jakarta,1330,3,1183,144,363694,6118,351704,5872,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,122.62,33532.1,0.28,564.07,56.41,1.68%,96.70%,1.59,0.15
3/16/2021,DKI Jakarta,835,20,1491,-676,362364,6115,350521,5728,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,76.99,33409.47,1.84,563.79,56.38,1.69%,96.73%,0.54,0.57
3/15/2021,DKI Jakarta,1555,35,1762,-242,361529,6095,349030,6404,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,143.37,33332.49,3.23,561.95,56.2,1.69%,96.54%,1.29,0.97
3/14/2021,DKI Jakarta,1204,36,2367,-1199,359974,6060,347268,6646,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,111.01,33189.12,3.32,558.72,55.87,1.68%,96.47%,1.16,3.6
3/13/2021,DKI Jakarta,1034,10,577,447,358770,6024,344901,7845,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,95.33,33078.11,0.92,555.4,55.54,1.68%,96.13%,0.55,0.2
3/12/2021,DKI Jakarta,1872,50,1263,559,357736,6014,344324,7398,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,172.6,32982.78,4.61,554.48,55.45,1.68%,96.25%,1.07,2
3/11/2021,DKI Jakarta,1754,25,980,749,355864,5964,343061,6839,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,161.72,32810.18,2.3,549.87,54.99,1.68%,96.40%,1.68,0.56
3/10/2021,DKI Jakarta,1046,45,1477,-476,354110,5939,342081,6090,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,96.44,32648.47,4.15,547.57,54.76,1.68%,96.60%,1.21,1
3/9/2021,DKI Jakarta,867,45,1643,-821,353064,5894,340604,6566,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,79.94,32552.03,4.15,543.42,54.34,1.67%,96.47%,0.49,0.94
3/8/2021,DKI Jakarta,1783,48,1675,60,352197,5849,338961,7387,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,164.39,32472.09,4.43,539.27,53.93,1.66%,96.24%,0.97,1.07
3/7/2021,DKI Jakarta,1835,45,1764,26,350414,5801,337286,7327,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,169.18,32307.7,4.15,534.84,53.48,1.66%,96.25%,1.14,1.02
3/6/2021,DKI Jakarta,1615,44,1568,3,348579,5756,335522,7301,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,148.9,32138.52,4.06,530.7,53.07,1.65%,96.25%,1.39,0.98
3/5/2021,DKI Jakarta,1160,45,1290,-175,346964,5712,333954,7298,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,106.95,31989.61,4.15,526.64,52.66,1.65%,96.25%,0.58,0.98
3/4/2021,DKI Jakarta,2009,46,1750,213,345804,5667,332664,7473,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,185.23,31882.66,4.24,522.49,52.25,1.64%,96.20%,1.4,1.21
3/3/2021,DKI Jakarta,1437,38,2487,-1088,343795,5621,330914,7260,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,132.49,31697.44,3.5,518.25,51.82,1.63%,96.25%,2.49,1.06
3/2/2021,DKI Jakarta,577,36,2165,-1624,342358,5583,328427,8348,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,53.2,31564.95,3.32,514.75,51.47,1.63%,95.93%,0.28,0.69
3/1/2021,DKI Jakarta,2058,52,3132,-1126,341781,5547,326262,9972,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,189.74,31511.75,4.79,511.43,51.14,1.62%,95.46%,0.98,1.21
2/28/2021,DKI Jakarta,2098,43,891,1164,339723,5495,323130,11098,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,193.43,31322,3.96,506.63,50.66,1.62%,95.12%,1.21,0.98
2/27/2021,DKI Jakarta,1736,44,1163,529,337625,5452,322239,9934,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,160.06,31128.57,4.06,502.67,50.27,1.61%,95.44%,1.04,1.05
2/26/2021,DKI Jakarta,1662,42,1864,-244,335889,5408,321076,9405,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,153.23,30968.51,3.87,498.61,49.86,1.61%,95.59%,1.05,0.76
2/25/2021,DKI Jakarta,1581,55,2656,-1130,334227,5366,319212,9649,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,145.77,30815.28,5.07,494.74,49.47,1.61%,95.51%,2.02,1.57
2/24/2021,DKI Jakarta,782,35,1857,-1110,332646,5311,316556,10779,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,72.1,30669.51,3.23,489.67,48.97,1.60%,95.16%,1,0.78
2/23/2021,DKI Jakarta,782,45,2052,-1315,331864,5276,314699,11889,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,72.1,30597.42,4.15,486.44,48.64,1.59%,94.83%,0.32,1.13
2/22/2021,DKI Jakarta,2465,40,2305,120,331082,5231,312647,13204,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,227.27,30525.32,3.69,482.29,48.23,1.58%,94.43%,0.9,0.73
2/21/2021,DKI Jakarta,2725,55,2681,-11,328617,5191,310342,13084,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,251.24,30298.05,5.07,478.6,47.86,1.58%,94.44%,0.95,1.38
2/20/2021,DKI Jakarta,2872,40,2490,342,325892,5136,307661,13095,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,264.79,30046.8,3.69,473.53,47.35,1.58%,94.41%,1.5,6.67
2/19/2021,DKI Jakarta,1920,6,2757,-843,323020,5096,305171,12753,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,177.02,29782.01,0.55,469.84,46.98,1.58%,94.47%,5.15,0.17
2/18/2021,DKI Jakarta,373,35,2717,-2379,321100,5090,302414,13596,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,34.39,29604.99,3.23,469.29,46.93,1.59%,94.18%,0.26,1.13
2/17/2021,DKI Jakarta,1446,31,2591,-1176,320727,5055,299697,15975,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,133.32,29570.6,2.86,466.06,46.61,1.58%,93.44%,0.78,0.5
2/16/2021,DKI Jakarta,1861,62,1579,220,319281,5024,297106,17151,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,171.58,29437.28,5.72,463.21,46.32,1.57%,93.05%,0.99,1.48
2/15/2021,DKI Jakarta,1879,42,2081,-244,317420,4962,295527,16931,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,173.24,29265.7,3.87,457.49,45.75,1.56%,93.10%,0.75,0.88
2/14/2021,DKI Jakarta,2497,48,3977,-1528,315541,4920,293446,17175,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,230.22,29092.46,4.43,453.62,45.36,1.56%,93.00%,0.83,0.91
2/13/2021,DKI Jakarta,3016,53,5010,-2047,313044,4872,289469,18703,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,278.07,28862.24,4.89,449.19,44.92,1.56%,92.47%,0.79,1.06
2/12/2021,DKI Jakarta,3807,50,5636,-1879,310028,4819,284459,20750,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,351,28584.17,4.61,444.31,44.43,1.55%,91.75%,1.51,0.98
2/11/2021,DKI Jakarta,2513,51,4096,-1634,306221,4769,278823,22629,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,231.7,28233.16,4.7,439.7,43.97,1.56%,91.05%,0.76,1.19
2/10/2021,DKI Jakarta,3308,43,3244,21,303708,4718,274727,24263,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,304.99,28001.47,3.96,434.99,43.5,1.55%,90.46%,0.96,0.75
2/9/2021,DKI Jakarta,3437,57,2786,594,300400,4675,271483,24242,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,316.89,27696.48,5.26,431.03,43.1,1.56%,90.37%,1.09,1.33
2/8/2021,DKI Jakarta,3142,43,3415,-316,296963,4618,268697,23648,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,289.69,27379.59,3.96,425.77,42.58,1.56%,90.48%,0.75,0.96
2/7/2021,DKI Jakarta,4212,45,4305,-138,293821,4575,265282,23964,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,388.34,27089.9,4.15,421.81,42.18,1.56%,90.29%,1.77,1.02
2/6/2021,DKI Jakarta,2379,44,4433,-2098,289609,4530,260977,24102,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,219.34,26701.56,4.06,417.66,41.77,1.56%,90.11%,0.71,0.98
2/5/2021,DKI Jakarta,3340,45,2475,820,287230,4486,256544,26200,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,307.94,26482.22,4.15,413.6,41.36,1.56%,89.32%,0.92,1.13
2/4/2021,DKI Jakarta,3632,40,3963,-371,283890,4441,254069,25380,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,334.87,26174.28,3.69,409.45,40.95,1.56%,89.50%,1.02,0.91
2/3/2021,DKI Jakarta,3567,44,1391,2132,280258,4401,250106,25751,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,328.87,25839.41,4.06,405.77,40.58,1.57%,89.24%,1.06,1
2/2/2021,DKI Jakarta,3362,44,4577,-1259,276691,4357,248715,23619,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,309.97,25510.54,4.06,401.71,40.17,1.57%,89.89%,0.93,0.98
2/1/2021,DKI Jakarta,3614,45,2352,1217,273329,4313,244138,24878,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,333.21,25200.57,4.15,397.65,39.77,1.58%,89.32%,1.04,1.07
1/31/2021,DKI Jakarta,3474,42,3354,78,269715,4268,241786,23661,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,320.3,24867.36,3.87,393.5,39.35,1.58%,89.64%,1,1.4
1/30/2021,DKI Jakarta,3491,30,3565,-104,266241,4226,238432,23583,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,321.87,24547.06,2.77,389.63,38.96,1.59%,89.55%,1.01,0.68
1/29/2021,DKI Jakarta,3448,44,2428,976,262750,4196,234867,23687,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,317.9,24225.2,4.06,386.87,38.69,1.60%,89.39%,1.19,1.1
1/28/2021,DKI Jakarta,2889,40,2731,118,259302,4152,232439,22711,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,266.36,23907.3,3.69,382.81,38.28,1.60%,89.64%,1.57,1.18
1/27/2021,DKI Jakarta,1836,34,2970,-1168,256413,4112,229708,22593,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,169.28,23640.93,3.13,379.12,37.91,1.60%,89.59%,0.79,0.74
1/26/2021,DKI Jakarta,2313,46,2939,-672,254577,4078,226738,23761,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,213.26,23471.66,4.24,375.99,37.6,1.60%,89.06%,0.94,1.07
1/25/2021,DKI Jakarta,2451,43,2504,-96,252264,4032,223799,24433,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,225.98,23258.4,3.96,371.74,37.17,1.60%,88.72%,0.7,1.1
1/24/2021,DKI Jakarta,3512,39,2328,1145,249813,3989,221295,24529,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,323.8,23032.42,3.6,367.78,36.78,1.60%,88.58%,1.07,1.26
1/23/2021,DKI Jakarta,3285,31,3492,-238,246301,3950,218967,23384,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,302.87,22708.62,2.86,364.18,36.42,1.60%,88.90%,0.87,0.76
1/22/2021,DKI Jakarta,3791,41,2169,1581,243016,3919,215475,23622,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,349.53,22405.75,3.78,361.33,36.13,1.61%,88.67%,1.2,1.37
1/21/2021,DKI Jakarta,3151,30,2570,551,239225,3878,213306,22041,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,290.52,22056.22,2.77,357.55,35.75,1.62%,89.17%,0.83,0.91
1/20/2021,DKI Jakarta,3786,33,3770,-17,236074,3848,210736,21490,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,349.06,21765.71,3.04,354.78,35.48,1.63%,89.27%,1.48,0.83
1/19/2021,DKI Jakarta,2563,40,2500,23,232288,3815,206966,21507,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,236.31,21416.64,3.69,351.74,35.17,1.64%,89.10%,1.09,1.11
1/18/2021,DKI Jakarta,2361,36,2801,-476,229725,3775,204466,21484,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,217.68,21180.34,3.32,348.05,34.8,1.64%,89.00%,0.7,1.09
1/17/2021,DKI Jakarta,3395,33,3776,-414,227364,3739,201665,21960,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,313.01,20962.66,3.04,344.73,34.47,1.64%,88.70%,0.96,1.03
1/16/2021,DKI Jakarta,3536,32,1772,1732,223969,3706,197889,22374,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,326.01,20649.64,2.95,341.69,34.17,1.65%,88.36%,1.39,0.91
1/15/2021,DKI Jakarta,2541,35,2490,16,220433,3674,196117,20642,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,234.28,20323.63,3.23,338.74,33.87,1.67%,88.97%,0.8,0.81
1/14/2021,DKI Jakarta,3165,43,2075,1047,217892,3639,193627,20626,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,291.81,20089.35,3.96,335.51,33.55,1.67%,88.86%,0.91,0.96
1/13/2021,DKI Jakarta,3476,45,2952,479,214727,3596,191552,19579,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,320.48,19797.54,4.15,331.55,33.15,1.67%,89.21%,1.3,1.32
1/12/2021,DKI Jakarta,2669,34,1657,978,211251,3551,188600,19100,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,246.08,19477.06,3.13,327.4,32.74,1.68%,89.28%,1.08,1.1
1/11/2021,DKI Jakarta,2461,31,2510,-80,208582,3517,186943,18122,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,226.9,19230.98,2.86,324.26,32.43,1.69%,89.63%,0.91,1
1/10/2021,DKI Jakarta,2711,31,2898,-218,206121,3486,184433,18202,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,249.95,19004.08,2.86,321.4,32.14,1.69%,89.48%,0.98,1.15
1/9/2021,DKI Jakarta,2753,27,2118,608,203410,3455,181535,18420,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,253.82,18754.13,2.49,318.55,31.85,1.70%,89.25%,0.93,1.13
1/8/2021,DKI Jakarta,2959,24,2690,245,200657,3428,179417,17812,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,272.82,18500.31,2.21,316.06,31.61,1.71%,89.41%,1.23,1.14
1/7/2021,DKI Jakarta,2398,21,1446,931,197698,3404,176727,17567,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,221.09,18227.49,1.94,313.84,31.38,1.72%,89.39%,1,1.24
1/6/2021,DKI Jakarta,2402,17,1095,1290,195300,3383,175281,16636,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,221.46,18006.4,1.57,311.91,31.19,1.73%,89.75%,1.32,0.89
1/5/2021,DKI Jakarta,1824,19,1339,466,192898,3366,174186,15346,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,168.17,17784.94,1.75,310.34,31.03,1.74%,90.30%,1,0.9
1/4/2021,DKI Jakarta,1832,21,2527,-716,191074,3347,172847,14880,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,168.91,17616.77,1.94,308.59,30.86,1.75%,90.46%,1.1,2.1
1/3/2021,DKI Jakarta,1658,10,1691,-43,189242,3326,170320,15596,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,152.87,17447.86,0.92,306.65,30.67,1.76%,90.00%,0.88,0.38
1/2/2021,DKI Jakarta,1894,26,2280,-412,187584,3316,168629,15639,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,174.62,17294.99,2.4,305.73,30.57,1.77%,89.90%,0.97,1.3
1/1/2021,DKI Jakarta,1956,20,1643,293,185690,3290,166349,16051,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,180.34,17120.37,1.84,303.33,30.33,1.77%,89.58%,0.97,0.95
